source,target,weight,RideID,DriverID,CustomerID,VehicleID,StartLocation,EndLocation,StartTime,EndTime,TripDistance,TripDuration,ZoneID,TimeSlot,Demand,Supply,BaseFare,DistanceFare,SurgeMultiplier,CurrentLocation,AvailabilityStatus,StartCoordinates,EndCoordinates,EndPoint,TimeCost,MonetaryCost,EstimatedTimeToDestination,CurrentTrafficConditions,ProbabilityValue,RandomSeed,TripSuccessRate,AverageWaitTime,Cost,TripDuration,TimeOfDay,WeatherCondition,DayOfWeek,TrafficCondition,PickupLocation,DropoffLocation,UserAgeGroup,HistoricalTripCount
0,439,3.538817215,S4D2WS,9GHC8J,WFED2H,SPBRJN,"-84.767104, 67.157234","80.99896, -100.680124",12/6/2023 18:17,12/6/2023 19:58,43.07,101,2,1,48,25,3.33,1.28,2.6,"50.07609, 59.340268",Available,"17.630055550765036, -151.43804785410867","18.609768862231075, 208.18426347103323",649,26.53,12.18,30.68,Moderate,0.467277054,3931,0.99,12.37,93.84,119,Evening,Sunny,Thursday,Heavy,73,42,56+,32
0,440,5.312904039,87TYF2,BNLG8L,AW70QS,84OTHD,"44.761442, -130.664496","-76.381975, 42.449334",12/6/2023 12:51,12/6/2023 13:30,15.95,39,6,10,16,20,3.08,1.03,1.8,"-21.933312, -98.738609",Available,"-73.61833440490395, 42.13286576658237","-74.55616041641593, 41.874471827378066",283,13.46,99.62,14.58,Light,2.045136075,3549,0.88,13.18,8.34,64,Evening,Sunny,Friday,Heavy,39,25,46-55,15
0,441,6.178831311,MZW0XG,NX8GYJ,P0ZU6B,2QR23B,"66.03348, 109.680628","-68.005745, -11.542291",12/6/2023 1:38,12/6/2023 3:08,44.57,90,2,14,11,12,3.42,2.14,1.8,"-47.441015, -83.234307",Available,"61.40871664726686, 150.5719315820084","61.4565746797027, 151.1210169956671",884,118.11,40.71,106.44,Heavy,-1.663433699,503,0.81,14.17,32.24,40,Afternoon,Cloudy,Monday,Light,54,71,36-45,19
0,442,2.996381638,SJG4U8,1HPLDG,MNAIW5,93MY6C,"-59.189698, -162.46612","79.971817, 1.792591",12/6/2023 17:52,12/6/2023 18:04,46.06,12,1,1,12,18,3.98,2.32,2.3,"-13.777865, 119.125083",Available,"-45.015051535109976, 140.77853270321225","-44.17185137538018, 141.26604377482897",276,90.91,27.95,91.02,Moderate,-0.635645401,2839,0.83,12.2,60.87,13,Morning,Rainy,Friday,Moderate,99,35,46-55,37
0,443,4.586990858,PLXS0E,XQCM9A,09KEH1,XX3WUC,"-8.5539, 176.007748","68.118536, 102.166585",12/6/2023 7:27,12/6/2023 8:44,13.24,77,1,12,13,30,3.84,1.41,1.9,"-82.3053, 128.107494",Unavailable,"-60.59621901418846, 175.20609046821295","-60.817089153709794, 176.1142353479813",60,111.67,28.5,94.82,Moderate,1.163124166,9162,0.87,6.52,19.13,57,Evening,Rainy,Wednesday,Moderate,15,11,46-55,1
0,444,5.975310546,UPG00J,HQJJBE,RTGKZR,WSA5JU,"79.081259, 142.799294","-76.064389, -60.954543",12/6/2023 6:36,12/6/2023 7:02,29.15,26,4,1,16,21,3.19,2.07,2.1,"56.325321, -39.153058",Available,"-88.72332535106094, -70.95938785999948","-88.38027326588276, 288.2178274468334",958,66.79,126.18,54.09,Moderate,-1.305644868,6344,0.99,12.67,9.82,61,Morning,Cloudy,Tuesday,Moderate,3,85,26-35,50
0,445,4.967637876,SXHUD8,RA4S5N,6MJI5Y,DZAATE,"-29.81844, -123.115971","-87.988442, -76.681392",12/6/2023 22:00,12/6/2023 23:40,21.17,100,1,3,17,28,4.11,2.1,2.7,"4.675482, 53.804877",Available,"-22.336849187989998, -165.45748998532304","-21.89901354130393, 195.00916696855126",623,96.96,100.52,88.61,Heavy,1.030092899,2390,0.84,14.35,13.12,84,Evening,Sunny,Monday,Moderate,73,50,36-45,5
0,446,2.484293199,N4N9M6,WCT2XN,60R9WE,IW3GWT,"-2.803784, 141.912602","34.794006, 48.898284",12/6/2023 21:15,12/6/2023 22:09,40.24,54,7,8,2,16,3.78,2.38,1,"26.772752, 168.377297",Unavailable,"-0.9703906780301708, 113.83348388774772","-1.0799031398662147, 112.87216641500082",507,23.95,26.35,23.07,Heavy,0.149242278,340,0.83,8.5,24.57,84,Evening,Rainy,Tuesday,Heavy,89,30,56+,12
0,447,8.384315271,GR0CI2,GRC82K,4I9BFX,P7CB6G,"47.941893, -66.01905","-10.030454, 58.895716",12/6/2023 3:39,12/6/2023 4:48,42.55,69,5,21,44,8,4.2,2.2,2.2,"-17.822898, 140.689718",Available,"-18.555264217254674, -136.09719046766955","-18.21432178451207, 223.633247164821",718,113.66,54.12,109.73,Light,1.45274093,9149,0.87,7.56,46.69,92,Evening,Rainy,Saturday,Heavy,69,30,36-45,29
0,448,9.06131124,TZCCN6,IJQIQ9,6GRS5W,J61REN,"-84.061312, 166.732291","-42.017048, 139.593645",12/6/2023 13:40,12/6/2023 14:29,17.85,49,10,13,13,22,4.41,2.23,2,"-15.253693, -21.118114",Unavailable,"80.97276188300688, 47.9613168499088","80.08398834262228, 48.26692769737958",685,17.27,52.02,18.13,Moderate,-0.562596804,8724,0.95,7.5,68.49,101,Evening,Rainy,Thursday,Moderate,70,81,56+,19
0,449,1.443067335,XCXMSM,0JFXJA,P3THQV,HYVG28,"-67.855517, 10.986403","33.314225, 139.431185",12/6/2023 21:22,12/6/2023 22:58,7.66,96,10,8,31,6,4.03,1.59,2.7,"16.389294, -161.277922",Available,"68.9363906547087, 127.42886387856169","69.88485155963664, 127.84690517059555",236,63.85,86.33,76.28,Moderate,-0.918865917,8195,0.81,12.05,52.94,104,Afternoon,Cloudy,Saturday,Moderate,75,48,18-25,31
0,450,9.739280654,JTO2WF,RNI8KX,DCA17M,BKD7MC,"-40.774185, 80.104559","-64.891379, -93.725387",12/6/2023 16:57,12/6/2023 18:23,38.21,86,4,2,13,15,2.36,2.28,2.3,"79.117557, -56.924294",Unavailable,"-35.23512573929537, -71.90813806287088","-34.914275754327676, 287.0935345430156",138,95.02,123.64,85.42,Light,-0.313672694,9345,0.96,5.77,7.84,13,Morning,Rainy,Friday,Moderate,1,58,56+,34
0,451,2.972762762,UHSPYU,AKFV7D,Q9ZVD6,55IZNM,"-11.011071, -23.749572","-57.547615, 173.284288",12/6/2023 15:22,12/6/2023 15:41,3.82,19,7,4,10,1,3.48,1.8,2.1,"5.732427, 41.136482",Unavailable,"-32.34987682581791, -40.31154103410546","-32.37360559297704, 319.0689542623229",320,39.69,60.8,36.79,Heavy,0.938330314,8528,0.87,7.22,3.52,21,Morning,Sunny,Tuesday,Light,91,39,18-25,14
0,452,9.220289331,WAXOZB,FZG6TP,CGTPAP,ELCSJ7,"41.42261, -4.518808","-27.704317, 11.826671",12/6/2023 10:45,12/6/2023 12:42,9.31,117,8,10,44,20,2.63,1.95,1.4,"60.070011, 143.149003",Available,"-44.930054650100004, 25.261176975805228","-44.19161465289495, 26.218836315269243",949,95.08,63.16,88.16,Heavy,0.457558501,6000,0.96,9.2,30.87,105,Morning,Cloudy,Thursday,Heavy,11,39,36-45,1
0,453,5.730936146,ZX7IVB,VTIXMS,FE0X33,W9KOWL,"70.983311, 6.222072","12.73246, -86.167211",12/6/2023 8:23,12/6/2023 8:55,27.82,32,1,22,46,22,2.18,1.81,1.7,"54.54762, 165.728515",Available,"-84.35586916268227, 4.855971317399849","-84.82704227562627, 5.460167342233293",953,12.39,104.76,12.97,Heavy,-1.542411823,1855,0.97,10.2,43.49,43,Afternoon,Sunny,Friday,Moderate,99,58,56+,35
0,454,6.993430746,4833RJ,GMR7BY,8SHLTM,XE9V3R,"75.526019, 141.59621","-72.438657, -139.119559",12/6/2023 12:46,12/6/2023 14:23,9.64,97,9,18,41,5,2.18,2.31,2.6,"31.278393, 60.621052",Unavailable,"-79.99776168300934, 105.03650649787261","-79.08980104160291, 105.21704274078115",233,85.19,127.68,102.04,Moderate,0.115504706,1900,0.96,5.58,6.82,31,Evening,Cloudy,Sunday,Heavy,41,43,46-55,23
0,455,3.181488402,02DEV8,XLI3A2,DKBCH6,H7M822,"-4.909109, 78.611584","89.220959, -157.867716",12/6/2023 22:32,12/6/2023 23:42,20.56,70,9,14,38,19,3.74,2.09,1,"-73.684639, 6.98254",Unavailable,"44.02380741373983, -10.889624854793823","43.325061377474874, 349.5564376453139",582,25.37,59.96,22.28,Light,0.233795026,5510,0.81,6.35,84.95,89,Night,Sunny,Sunday,Moderate,83,40,18-25,49
0,456,9.895851686,F7RC8A,NCCCF3,LHR4QH,RAV7HT,"0.67335, 37.677269","-20.17296, -39.047457",12/6/2023 5:30,12/6/2023 7:04,27.61,94,1,12,21,17,4.91,1.36,1.8,"46.967496, -0.636888",Available,"-5.306025276686611, -142.95486255224327","-4.341735794104984, 216.2563008323174",154,28.83,46.24,34.27,Heavy,-1.252555216,9348,0.82,10.76,14.03,23,Morning,Rainy,Sunday,Heavy,61,62,56+,32
0,457,6.524668757,04LUCA,Z76U9J,JVYJ2Z,RBJM4S,"-27.098636, -162.511144","-77.595131, -78.587715",12/6/2023 19:02,12/6/2023 19:43,43.23,41,8,6,45,9,4.67,1.47,2.8,"-62.574032, -138.345653",Available,"23.337176926247977, -14.161000096513362","23.548111123956954, 346.3712798844726",470,45.71,85.86,43.85,Light,-0.15121227,7606,0.92,7.54,20.11,85,Evening,Rainy,Sunday,Moderate,5,55,26-35,17
0,458,1.60786793,I4WD3T,EYEZGC,RX8BVD,IY1JI9,"0.535197, 21.811329","29.54642, 22.606576",12/6/2023 15:38,12/6/2023 16:59,8.19,81,9,1,3,4,4.75,2.41,2.2,"79.901232, 128.919345",Available,"-56.70526983593384, 113.10783311690818","-56.78280641187327, 113.85274665481323",389,32.73,27.78,26.64,Heavy,-1.703232282,3382,0.83,6.65,44.37,24,Afternoon,Sunny,Friday,Moderate,79,90,56+,36
0,459,8.478004154,2MCZQF,82DFN4,WEKHL6,VFK9Y1,"-30.452169, 107.561901","-29.600516, -120.409806",12/6/2023 0:07,12/6/2023 1:52,7.68,105,10,21,43,21,3.34,1.82,1.8,"44.416368, 44.403684",Available,"9.165303813172983, -167.33627685315713","8.447841408988978, 191.87891333433757",342,64.07,22.13,65.61,Heavy,-1.752856929,9879,0.87,9.53,19.76,89,Morning,Rainy,Tuesday,Moderate,49,3,46-55,26
0,460,4.352257669,TKNQG5,RKIL8Z,46CTYJ,RJ18LG,"54.539955, 119.594504","-39.203541, 39.357664",12/6/2023 5:14,12/6/2023 7:14,20.4,120,3,13,46,0,4.33,2.06,1.8,"-15.480012, 90.685984",Unavailable,"-1.1970463147921464, 153.06924254931647","-0.5129189401416154, 153.426963542182",319,85.61,40.82,92.4,Moderate,-0.257183374,2415,0.81,10.22,41.34,28,Evening,Cloudy,Saturday,Light,32,32,26-35,44
0,461,4.374381428,VBRY8N,CZ10RR,3RTD8A,5T13PT,"6.354062, 93.427137","22.450767, -39.890209",12/6/2023 6:37,12/6/2023 7:22,40.49,45,6,6,34,11,2.22,1.8,1.1,"59.427871, -24.810136",Available,"-83.16747515729833, -4.431852558165303","-83.64860456001865, 355.82793504830636",296,95.14,93.57,93.19,Heavy,-1.580408051,2954,0.87,12.57,38.08,35,Night,Cloudy,Monday,Moderate,15,3,18-25,26
0,462,3.923855819,M1EC1U,RUT0A1,L1HNAD,BTB8JK,"-2.645263, 5.526022","-78.649526, 41.758828",12/6/2023 15:16,12/6/2023 16:03,34.21,47,8,4,39,27,2.47,2.25,1.2,"-17.388259, 135.647019",Unavailable,"73.42773760479511, 25.97568057956616","74.04539528609041, 26.507276845608512",198,28.71,41.27,23.99,Light,-1.431341271,2610,0.82,8.11,21.76,111,Afternoon,Cloudy,Thursday,Moderate,32,51,18-25,47
0,463,8.423382159,IRDYBA,XWCRMA,E4ZS1V,MUF6JN,"77.055931, 91.084533","11.577176, 130.037184",12/6/2023 15:25,12/6/2023 16:23,47.02,58,4,18,12,26,3.6,1.93,1.4,"-65.818176, -106.870407",Available,"40.75465480757481, 155.37646406438938","39.86666841347766, 154.90884645049414",865,28.21,55.4,29.08,Heavy,1.815354071,5282,0.93,11.53,61.15,62,Evening,Cloudy,Sunday,Light,6,86,26-35,24
0,464,9.126533071,ED3N6F,C70Y9M,1X8JR7,24W7DD,"-21.577595, -7.324149","69.30211, 0.659746",12/6/2023 21:47,12/6/2023 23:23,4.24,96,9,15,1,17,3.62,2.39,1,"17.977343, 104.329559",Available,"37.87133106900781, 153.1789782868919","37.322316033648185, 153.00585190322445",299,17.13,1.51,19.83,Light,1.216234242,2585,0.98,10.04,23.95,27,Evening,Rainy,Wednesday,Light,67,47,46-55,39
0,465,4.208755734,2IDV67,PM6GE7,C8BT0Y,9Z5F6T,"-8.164304, 37.842677","-7.209474, -144.141698",12/6/2023 9:24,12/6/2023 9:34,9.78,10,2,11,5,3,3.55,1.34,1.2,"-49.511007, -164.1643",Available,"58.91777608864663, 58.364916669727705","59.46659951905907, 58.10278726367169",289,22.25,99.97,24.23,Light,-1.18988778,3113,0.97,6.05,72.28,111,Evening,Cloudy,Saturday,Moderate,5,62,56+,3
0,466,2.933404938,7AA8KE,WWI9C8,PRY05Z,GJ775I,"-23.602219, 140.002545","-37.307787, 70.104515",12/6/2023 9:02,12/6/2023 10:01,21.85,59,7,9,43,23,4.72,2.27,2.8,"-18.268442, -126.312734",Unavailable,"47.45259919745038, -78.13371846582771","46.95338273964679, 281.4553632058398",84,41.27,64.69,45.18,Light,0.673052155,6145,0.99,9.97,87.75,73,Morning,Sunny,Thursday,Heavy,56,20,18-25,26
0,467,7.43717298,LD9ZC4,WOOC29,EG6I0H,UZZXI2,"-71.332577, -0.028521","-50.877954, -151.415696",12/6/2023 7:35,12/6/2023 8:04,3.25,29,6,14,6,18,2.56,1.31,2.1,"87.833212, 103.535605",Unavailable,"-21.337346439838313, -53.125560208102414","-20.999319262825214, 307.1452691493",146,99.18,50.61,87.26,Light,-1.165803675,1440,0.91,5.22,39.3,60,Evening,Sunny,Wednesday,Light,98,12,26-35,28
0,468,5.00233408,CU7B0L,61FKTU,7RU5JK,3FIGWH,"28.008498, 70.258273","-44.706129, -55.753643",12/6/2023 0:03,12/6/2023 0:34,14.98,31,1,4,31,27,3.89,2.5,2.2,"-72.126128, 54.485676",Unavailable,"-59.51765376367152, -68.00160114633624","-58.9394887101599, 292.7812717374586",556,15.32,26.83,16.76,Heavy,1.105254869,6231,0.89,14.62,52.34,74,Night,Sunny,Monday,Heavy,61,93,46-55,18
0,469,1.843423382,ZG0OB8,MHH5SR,NABKZF,SNWFFS,"13.700906, 46.354714","-74.992626, 38.237267",12/6/2023 22:35,12/7/2023 0:30,11.54,115,3,0,32,23,4.83,1.53,1.3,"-60.895954, 129.733475",Unavailable,"89.56874084468964, 137.59443590181974","90, 137.2257536287188",137,37.86,34.29,32.49,Heavy,0.32987097,2358,0.97,13.42,24.32,108,Afternoon,Cloudy,Thursday,Heavy,45,51,26-35,25
0,470,2.141591922,NJIXO1,79YRKV,3YVWSJ,PWTP2T,"-72.052485, -152.630741","19.082955, -38.887384",12/6/2023 17:48,12/6/2023 19:17,29.26,89,6,3,7,19,4.84,2,1.4,"49.244204, -175.286251",Unavailable,"56.936280366269756, -177.8171464073506","57.225897382887084, 182.01902534054133",595,109.48,6.95,123.27,Moderate,-0.894819549,9812,0.88,10.51,60.42,25,Afternoon,Sunny,Sunday,Moderate,29,30,56+,43
0,471,7.920267359,TLG48G,LGWK1X,CBWMMM,T88BJJ,"-67.862626, 154.299264","16.854285, 137.714533",12/6/2023 0:26,12/6/2023 1:59,17.22,93,1,23,13,22,4.6,1.19,2.4,"-44.193948, 99.529585",Available,"70.32063282740808, 142.70139490180026","71.02630975378393, 143.6425788982737",881,37.38,105.77,43.48,Moderate,0.532375478,4501,0.97,13.95,48.19,56,Night,Sunny,Sunday,Light,25,37,18-25,29
0,472,9.960373833,05R3D8,3W85WV,DN96G3,RS47H4,"-19.437944, -73.305175","26.221179, 39.912793",12/6/2023 21:19,12/6/2023 22:06,21.22,47,8,10,14,13,4.2,1.2,2.5,"77.535919, 93.972543",Available,"30.225106584066523, -53.77815971241668","30.73349693316206, 307.196446159989",590,16.88,23.29,18.91,Heavy,-0.147074439,8685,0.99,12.05,65.72,88,Night,Rainy,Saturday,Moderate,59,61,46-55,26
0,473,4.304049648,TZP9DN,FACOPH,0MD06W,DDGYRQ,"-30.809236, 62.39632","82.57673, -86.538875",12/6/2023 9:05,12/6/2023 10:56,16.71,111,5,6,31,28,3,1.7,1.6,"-55.377772, 152.481881",Unavailable,"63.25596145227351, -44.53842352715003","63.958391547379556, 314.7151226251836",778,112.32,7.5,107.93,Moderate,0.831155079,2529,0.93,6.89,97.74,41,Night,Cloudy,Saturday,Moderate,60,88,56+,15
0,474,2.519182132,ZRUGP8,IXZFG5,XZPR85,Q28UGN,"0.660403, -35.263535","-65.525429, 109.21763",12/6/2023 20:32,12/6/2023 20:57,30.54,25,9,17,2,28,2.5,1.28,2.3,"30.119575, -144.313003",Unavailable,"54.74984953493376, -154.2278852687536","54.51575695458186, 205.5644990454612",830,108.14,72.21,86.8,Moderate,-0.242134672,3215,0.94,9.77,53.81,66,Evening,Cloudy,Wednesday,Heavy,49,79,18-25,9
0,475,9.728299587,90EPMY,N3CCM5,D0GRFB,6ZQRKI,"18.59208, -161.171357","68.811418, 30.495768",12/6/2023 10:33,12/6/2023 11:12,11.71,39,7,0,25,3,4.03,1.48,2.9,"-56.317137, -71.686031",Unavailable,"-40.438333082976726, -164.04610269891035","-40.198455308567134, 196.63678836174427",817,58.72,23.13,49.24,Heavy,0.033064438,6906,0.93,10.61,54.28,7,Evening,Rainy,Friday,Light,22,42,46-55,2
0,476,6.492037735,HHK78X,AOHCS7,PT5RK6,FDX1W1,"89.354519, 76.896735","22.719029, -48.70369",12/6/2023 1:03,12/6/2023 2:25,5.68,82,9,18,28,29,2.66,2,2.6,"24.158396, -56.805082",Available,"56.9822645649715, -84.62563402228822","57.90814708218308, 276.0063378159428",251,79.44,76.6,92.2,Light,-1.336853495,3389,0.82,10.17,14.7,29,Morning,Rainy,Wednesday,Heavy,65,82,18-25,7
0,477,8.813928838,1MRUT1,B7MZBL,JIICJ7,9WXNDK,"-48.134899, -47.039205","-60.418236, -43.032886",12/6/2023 4:38,12/6/2023 4:56,26.91,18,9,13,18,6,2.57,1.39,3,"-46.304871, 151.976106",Unavailable,"-37.4282924669703, 20.788818306469494","-37.2984154278735, 19.993781046297713",628,46.61,19.18,47.64,Moderate,-0.232854346,8898,0.81,10.44,84.92,6,Night,Sunny,Saturday,Light,43,87,36-45,37
0,478,2.413502401,JNE534,GP5X8G,3MF1VV,OKFZVR,"-10.866155, 174.478725","30.946844, 10.951332",12/6/2023 11:37,12/6/2023 12:22,5.54,45,4,7,13,7,3.03,2.1,1.3,"-60.371825, -165.17709",Available,"-65.2231387453974, -105.22354266191557","-64.64297456614952, 254.94208748717165",501,22.96,19.31,25.54,Heavy,0.855658696,2669,0.96,9.22,48.62,43,Evening,Cloudy,Sunday,Light,33,50,56+,39
0,479,1.474749751,T6F3KT,TRPYJG,A6LR2V,OD6ACE,"-41.416838, -64.95867","34.399121, 136.930965",12/6/2023 19:19,12/6/2023 20:25,32.98,66,10,11,36,15,2.11,2,2.4,"3.279829, -164.456799",Unavailable,"-61.91748798300204, -134.28456278922238","-61.76478153147613, 225.35244961390183",195,76.05,49.03,86.37,Moderate,-0.097524736,414,0.81,7.84,7.37,64,Night,Sunny,Thursday,Light,42,19,56+,40
0,480,5.064458622,XQ5W8I,TOHAPQ,9O1DQ3,1NB9CA,"-49.728257, -72.563683","-38.811801, -154.924744",12/6/2023 23:54,12/7/2023 0:56,5.4,62,1,20,7,24,3.78,1.53,2.2,"-37.782833, 134.00103",Available,"65.11365864379869, 43.15795034816355","65.20122259669671, 42.68741605188353",187,36.1,101.82,40.27,Moderate,-0.014541372,7892,0.94,8.6,62.91,109,Afternoon,Cloudy,Saturday,Light,66,100,36-45,34
0,481,9.146486403,ENA3D2,KGQG25,I6KI5C,EWEP1Y,"-1.307576, -138.03176","-12.658268, -88.108122",12/6/2023 8:17,12/6/2023 8:47,29.08,30,8,9,12,19,4.32,1.55,1.3,"54.040973, 19.194733",Available,"62.69265686707081, 41.46478046029017","62.61323464974221, 42.107177177940926",889,63.41,81.03,55.11,Light,0.947112626,5087,0.87,11.05,94.52,19,Afternoon,Sunny,Wednesday,Moderate,25,30,46-55,27
0,482,7.341589197,VVCJBG,L0F7AY,4IAHFH,AGCJ60,"-56.680518, -90.375177","60.190187, -34.980179",12/6/2023 19:51,12/6/2023 20:27,45.52,36,1,3,46,25,3.29,2.31,1.6,"-12.157956, -61.564629",Unavailable,"-6.726316580296739, 13.453061663484561","-7.281809552323693, 12.492466422481177",825,15.99,100.62,13.83,Heavy,1.399690406,7759,0.9,10.81,20.13,47,Afternoon,Sunny,Wednesday,Light,16,96,46-55,2
0,483,2.367594588,HJEQTE,DKX532,QDBMLJ,14EWPU,"31.729819, -40.717337","-57.786146, -63.732545",12/6/2023 1:16,12/6/2023 2:04,22.82,48,10,14,41,7,3.53,2.42,2.2,"-19.09572, 12.133721",Available,"-74.70219018647451, -125.56201001571637","-75.48246984252596, 233.59455094399604",712,60.42,27.26,56.58,Light,-0.185641987,8533,0.81,11.97,70.41,113,Morning,Cloudy,Saturday,Moderate,17,62,56+,43
0,484,7.113758083,QXBDN5,WAKEXJ,M4KB07,LWR8N7,"-5.060404, -61.483767","-28.585347, -158.596318",12/6/2023 10:50,12/6/2023 12:03,44.86,73,9,21,35,23,3.03,1.47,2.1,"25.931125, -129.455056",Unavailable,"16.27280720177187, -42.1774226176465","16.276904272558465, 318.5564193060296",542,36.1,137.87,31.73,Light,0.465934276,7535,0.84,8.85,46.82,98,Afternoon,Rainy,Tuesday,Moderate,86,48,36-45,21
0,485,7.81761108,8SZN18,SPX9FI,GSCN3Q,VXGS55,"64.220932, 51.168312","-45.758454, 93.404471",12/6/2023 11:25,12/6/2023 12:19,9.97,54,7,15,33,16,4.44,1.61,2,"54.101912, -97.088589",Unavailable,"-72.3529030680963, -174.04770719823685","-72.83021016539907, 186.1012031778844",118,101.33,25.37,94.76,Light,1.717768383,8372,0.96,11.91,30.5,66,Night,Sunny,Sunday,Heavy,84,32,26-35,0
0,486,1.807633539,AYJ5QP,567W0J,8HXPAV,AY1H3V,"-10.070277, 115.031993","-67.519895, -8.971841",12/6/2023 18:28,12/6/2023 19:30,6.75,62,7,19,45,29,2.32,1.79,2.8,"32.782122, 51.204806",Available,"-55.0452879253775, -7.667524864757695","-54.937268613131536, 351.3393546836199",304,101.27,94.54,81.11,Moderate,-0.351783456,6988,0.91,13.08,95.26,40,Night,Cloudy,Sunday,Light,7,94,46-55,30
0,487,6.288013137,1RGDEA,M1WDHC,Z4YUYX,D6ACKH,"-51.754569, -0.433729","47.036147, 127.474478",12/6/2023 15:17,12/6/2023 15:51,8.89,34,9,16,6,4,3.67,1.22,2.1,"0.789087, 165.621779",Unavailable,"-78.85495392137398, 125.22818581177893","-78.42726469151388, 124.26292388610557",731,82.22,13.13,84.96,Moderate,1.140635147,8725,0.97,13.55,55.71,93,Afternoon,Cloudy,Sunday,Light,61,51,36-45,7
0,488,1.721003867,RCHK9K,W5WDT7,83UOJD,861UDA,"-82.813445, -159.075718","39.463432, -162.816862",12/6/2023 1:21,12/6/2023 3:02,39.83,101,2,1,28,13,4.89,1.7,2.5,"-14.55801, -27.514209",Unavailable,"-71.14058306110894, -139.70416025156047","-71.91168555639985, 220.24419562752203",367,38.47,94.95,37.76,Light,1.159591336,4898,0.81,5.43,37.12,72,Afternoon,Cloudy,Friday,Moderate,95,7,36-45,29
0,489,1.438570869,VP9NKL,E8DZBE,XQQ49K,HD5MPK,"-49.688748, 28.05183","-1.385368, 127.270655",12/6/2023 7:09,12/6/2023 7:44,5.93,35,10,13,31,23,3.04,1.53,2.6,"-59.592375, 32.178622",Available,"-42.664224809603155, 115.96479905314146","-42.57411979207023, 115.80254599174354",735,26.54,10.24,29.32,Moderate,-1.696431588,5735,0.92,7.28,30.28,68,Morning,Cloudy,Tuesday,Moderate,31,85,46-55,9
0,490,9.76541805,VHKG03,D4XHPY,PT8DJA,83N5ZY,"2.428202, -12.675997","40.208534, 11.0154",12/6/2023 5:27,12/6/2023 6:54,9.43,87,6,15,5,8,2.71,2,2.4,"56.599302, -97.850689",Unavailable,"79.1924374637752, -132.382068702604","78.90434637806966, 227.75545416027356",175,59.58,47.94,64.19,Moderate,1.168350243,9733,0.92,6.44,14.08,83,Night,Rainy,Monday,Moderate,22,72,46-55,3
0,491,8.413024241,L3F05L,YBS71K,UZT4P9,C9I43X,"69.995049, -129.484256","32.435381, -100.563766",12/6/2023 13:57,12/6/2023 14:54,29.18,57,8,23,50,17,3.7,1.69,2.1,"-61.990945, -86.498956",Available,"54.37494906086485, -112.40654541466186","55.07910982711949, 248.12840681146008",839,111.36,84.24,97.91,Light,1.370168088,1509,0.84,7.71,34.11,100,Evening,Rainy,Wednesday,Moderate,45,35,18-25,25
0,492,7.147131768,PNC3N8,LUKRSR,34738B,203MPG,"-41.700852, 24.785823","-85.831377, 80.885947",12/6/2023 6:37,12/6/2023 7:33,41.4,56,8,2,48,14,2.88,1.88,2.2,"24.797666, 38.066699",Available,"15.963305330048087, -37.475189362821254","16.055529829303048, 321.79502892380174",73,65.57,29.63,73.08,Moderate,-0.380000738,8866,0.99,8.25,91.17,50,Morning,Cloudy,Saturday,Moderate,31,40,46-55,50
0,493,7.383066133,NIL2G0,V2ELO2,26JGA4,G88M4W,"-56.334095, -178.574973","-70.00103, 131.569563",12/6/2023 23:10,12/6/2023 23:32,40.94,22,2,1,14,24,2.67,1.8,1.9,"3.036589, 175.775838",Unavailable,"-41.15608055454365, 90.6578325425632","-41.03878704759134, 90.27418222332727",514,43.81,58.93,46.68,Light,1.275287684,2162,0.86,9.24,24.64,92,Afternoon,Cloudy,Wednesday,Moderate,56,60,18-25,21
0,494,3.03513641,HAATUY,MRQJS3,53T3CO,8Y7KIR,"9.078522, 55.671318","59.962669, -146.728331",12/6/2023 3:07,12/6/2023 4:24,24.74,77,1,10,40,1,3.34,2,2.1,"-40.414518, 111.599856",Available,"-10.62747787105124, 38.1784134301989","-9.661254697601507, 38.37497515807201",258,33.32,15.3,34.51,Heavy,-0.388679938,8000,0.95,10.75,41.93,106,Morning,Cloudy,Monday,Heavy,3,11,26-35,42
0,495,6.370540125,2YXD5M,ZO9R6N,LIX84Y,QFEUK1,"-83.766522, 79.87891","24.010871, 71.863038",12/6/2023 7:41,12/6/2023 8:22,13.79,41,5,12,10,8,3.16,2.15,2.1,"-8.078056, -176.075312",Available,"-84.45356320210712, -25.139023300564872","-84.29009909080041, 334.3453356324349",168,107.17,60.26,113.57,Heavy,-0.798182514,3142,0.91,10.46,16.59,99,Afternoon,Sunny,Tuesday,Light,80,91,18-25,8
0,496,1.901813186,Q3P1C7,VAZWMK,QRUE1Y,59PSBL,"0.01252, 176.985013","-42.950675, 102.223734",12/6/2023 21:54,12/6/2023 22:23,25.16,29,6,11,50,29,4,1.26,1.7,"19.534618, -25.249822",Unavailable,"-6.449830887669691, 10.348945039408818","-6.01888675254464, 10.33409052961238",201,68.29,74.1,67.48,Heavy,-0.147882263,4356,0.82,13.95,36.72,27,Morning,Cloudy,Sunday,Heavy,68,10,26-35,28
